ID via;TIPO;Via;Tipo via
3318;2;ENRICO FORLANINI;Vle
3319;2;DELL'AVIAZIONE;Vle
3320;1;MONLUE';Via
3321;1;ALESSANDRO REPETTI;Via
3322;1;MARCO BRUTO;Via
3323;1;MECENATE;Via
3324;3;OVIDIO;Pza
3325;1;ORESTE SALOMONE;Via
3326;1;ATTILIO REGOLO;Via
3327;3;CARTAGINE;Pza
3328;1;ZAMA;Via
3329;1;NUMIDIA;Via
3330;1;NORICO;Via
3331;1;ANTONIO BERLESE;Via
3332;1;PIERO PORTALUPPI;Via
3333;1;MONTE CIMONE;Via
3334;1;CESARE LOMBROSO;Via
3335;1;GASPARE VISMARA;Via
3336;1;PAOLO MASPERO;Via
3337;1;DEL TURCHINO;Via
3338;1;MONTE VELINO;Via
3339;1;CADIBONA;Via
3340;1;ABETONE;Via
3341;1;ROMUALDO BONFADINI;Via
3342;1;LUIGI SORDELLO;Via
3343;1;MORSENCHIO;Via
3344;1;CARLO PAREA;Via
3345;1;MONTE OLIVETO;Via
3346;1;MONTECASSINO;Via
3347;1;DEGLI UMILIATI;Via
3348;1;CAMALDOLI;Via
3349;1;TOLEDO;Via
3350;1;GEREMIA MELERI;Via
3351;1;MARIGNANO;Via
3352;1;GIUSEPPE PIETRI;Via
3353;1;GUARINO VERONESE;Via
3354;1;MONTI LEPINI;Via
3355;1;GAUDENZIO FANTOLI;Via
3356;1;MARCO TULLIO TIRONE;Via
3357;2;UNGHERIA;Vle
3358;1;MARCO FABIO QUINTILIANO;Via
3359;1;CLEMENTE PRUDENZIO;Via
3360;1;CASSIO DIONE;Via
3361;1;MARIA MONTESSORI;Via
3362;1;TOSCOLANO;Via
3363;1;DALMAZIA;Via
3364;1;ZANTE;Via
3365;1;CIPRIANO FACCHINETTI;Via
3366;1;DECORATI AL VALOR CIVILE;Via
3367;1;UGO GUIDO MONDOLFO;Via
3368;1;VARSAVIA;Via
3369;1;ABELARDO PECORINI;Via
3370;1;DEL LIRI;Via
3371;4;ANSELMO GUERRIERI GONZAGA;Lgo
3372;1;EDOARDO GIRAUD;Via
3373;25;PAULLESE;Sda
3374;1;GIACINTO SERRATI MENOTTI;Via
3375;1;GUIDO UCELLI DI NEMI;Via
3376;1;DEI PESTAGALLI;Via
3377;1;GIACOMO MEDICI DEL VASCELLO;Via
3378;1;RAINER MARIA RILKE;Via
3379;1;ELIO VITTORINI;Via
3380;1;TRANI;Via
3381;20;GUIDO GALLI;Par
3382;1;BRUNO MADERNA;Via
3383;1;GIAN FRANCO MALIPIERO;Via
3384;4;VITTORIO SERENI;Lgo
3385;1;CASCINA MEREZZATE;Via
3386;1;GIACOMO PINAROLI;Via
3387;18;LUIGI CAZZETTA;Grd
3388;1;GIUSEPPE IMPASTATO;Via
3389;4;MARCO BIAGI;Lgo
3390;27;ROBERTO BAZLEN E LUCIANO FOA';Grd
3391;3;GIUSEPPE OCCHIALINI;Pza
3392;1;TALIEDO;Via
3393;1;BORGO MORSENCHINO;Via
3394;27;ANTONIO MARINO;Grd
3395;3;MONSIGNOR PIERO CARNELLI;Pza
3396;27;FRANCESCO RUCCI;Grd
3397;4;11-set;Lgo
3398;27;ALBERTO VIGEVANI;Grd
3399;27;ITALO PIETRA;Grd
3400;1;VALENTINO MAZZOLA;Via
3401;1;AZZURRI D'ITALIA;Via
3402;1;EUGENIO COLORNI;Via
4001;27;ORIANA FALLACI;Grd
4002;23;RENATO MIELI;Sit
4003;4;FRANCO PARENTI;Lgo
4004;1;GIUSEPPE SCALARINI;Via
4005;1;GIOVANNI LORENZINI;Via
4006;1;GIULIO VERNE;Via
4007;1;MORIVIONE;Via
4008;23;DEI PELLEGRINI;Sit
4009;1;CARLO PATELLANI;Via
4010;1;GIUSEPPE VIGONI;Via
4011;1;GIUSEPPE MERCALLI;Via
4012;3;CARDINALE ANDREA FERRARI;Pza
4013;1;PAOLO MARCHIONDI;Via
4014;1;SAN CALIMERO;Via
4015;1;ALDO LUSARDI;Via
4016;1;SAN MARTINO;Via
4017;1;MELEGNANO;Via
4018;1;SANTA LUCIA;Via
4019;1;BIANCA DI SAVOIA;Via
4020;1;SAN FRANCESCO D'ASSISI;Via
4021;1;QUADRONNO;Via
4022;1;GAETANO PINI;Via
4023;1;LUIGI ANELLI;Via
4024;1;CARLO CRIVELLI;Via
4025;1;ALFREDO ORIANI;Via
4026;11;DI PORTA VIGENTINA;Cso
4027;1;CASSOLO;Via
4028;1;DEI PELLEGRINI;Via
4029;1;GUBBIO;Via
4030;1;MADRE CABRINI;Via
4031;1;ORTI;Via
4032;1;SIRACUSA;Via
4033;1;REGGIO;Via
4034;1;CURTATONE;Via
4035;1;DELLA BRAIDA;Via
4036;2;EMILIO CALDARA;Vle
4037;1;EUGENIO VAINA;Via
4038;2;ANGELO FILIPPETTI;Vle
4039;7;DI PORTA LODOVICA;Ple
4040;1;PIETRO TEULIE';Via
4041;1;GUGLIELMO CORRADO RONTGEN;Via
4042;3;ANGELO SRAFFA;Pza
4043;1;LEOPOLDO SABBATINI;Via
4044;1;LUIGI CASTIGLIONI;Via
4045;2;BLIGNY;Vle
4046;2;SABOTINO;Vle
4047;1;SAN MANSUETO;Via
4048;2;BEATRICE D'ESTE;Vle
4049;1;GIUSEPPE TONIOLO;Via
4050;1;FERDINANDO BOCCONI;Via
4051;1;SALASCO;Via
4053;1;ETTORE ARTINI;Via
4054;1;VIGNOLA;Via
4055;1;CARLO VITTADINI;Via
4056;1;ATTO VANNUCCI;Via
4057;1;GIULIO ROMANO;Via
4058;1;ALTAGUARDIA;Via
4059;1;SAN ROCCO;Via
4060;1;MARIA GAETANA AGNESI;Via
4061;1;CREMA;Via
4062;1;VITTORIO SALMINI;Via
4063;1;VERONA;Via
4064;1;PIACENZA;Via
4065;1;GIAN CARLO PASSERONI;Via
4066;1;GIUSEPPE RIPAMONTI;Via
4067;1;GIOVANNI BELLEZZA;Via
4068;11;LODI;Cso
4069;1;CARLO BOTTA;Via
4070;1;GIORGIO VASARI;Via
4071;1;LAZZARO PAPI;Via
4072;1;GEROLAMO TIRABOSCHI;Via
4073;1;PIER LOMBARDO;Via
4074;1;SABINA;Via
4075;1;SERVILIANO LATTUADA;Via
4076;1;LODOVICO MURATORI;Via
4077;1;FRANCESCO BURLAMACCHI;Via
4078;1;PIETRO COLLETTA;Via
4079;1;CONTARDO FERRINI;Via
4080;1;GOFFREDO SIGIERI;Via
4081;1;SALLUSTIO;Via
4082;1;SAN GEROLAMO EMILIANI;Via
4083;25;DELLA CARITA';Sda
4084;1;CUCCAGNA;Via
4085;2;CIRENE;Vle
4086;1;TITO LIVIO;Via
4087;3;EMILIO SALGARI;Pza
4088;7;LIBIA;Ple
4089;2;LAZIO;Vle
4090;1;ENNIO;Via
4091;1;LATTANZIO;Via
4092;1;SEBINO;Via
4093;1;ALBERTO CARONCINI;Via
4094;1;TERTULLIANO;Via
4095;1;EMILIO FAA' DI BRUNO;Via
4096;1;RODOLFO CARABELLI;Via
4097;1;VENOSA;Via
4098;1;GIOVANNI CADOLINI;Via
4099;1;PIER CANDIDO DECEMBRIO;Via
4100;2;PUGLIE;Vle
4101;1;MARCELLINO AMMIANO;Via
4102;1;BERNARDINO CORIO;Via
4103;1;ALFONSO LAMARMORA;Via
4104;7;MEDAGLIE D'ORO;Ple
4105;1;OGLIO;Via
4106;1;SILE;Via
4107;1;PLAUTO;Via
4108;1;SACILE;Via
4109;1;SASSOFERRATO;Via
4110;1;LUCIO ANNEO SENECA;Via
4111;1;SVETONIO;Via
4112;3;ARNOLDO MONDADORI;Pza
4113;1;ULISSE GOBBI;Via
4114;1;COSENZA;Via
4115;1;LUIGI RESNATI;Via
4116;1;NICASTRO;Via
4117;1;SALO';Via
4118;1;VAL STRONA;Via
4119;1;GRESSONEY;Via
4120;1;VAL BOGNA;Via
4121;1;LUCA GHINI;Via
4122;4;CAMILLO CACCIA DOMINIONI;Lgo
4123;27;NORMA COSSETTO;Grd
4124;27;PIETRO BUCALOSSI;Grd
4126;1;ENRICO GONZALES;Via
4127;1;GIOVANNI SCHEIWILLER;Via
4128;1;ERCOLE MARELLI;Via
4129;4;ISARCO;Lgo
4130;1;SERIO;Via
4131;1;BASTIA;Via
4132;1;AMPOLA;Via
4133;2;ORTLES;Vle
4134;1;CONDINO;Via
4135;1;ADAMELLO;Via
4136;1;VEZZA D'OGLIO;Via
4137;1;OROBIA;Via
4138;1;LEO LONGANESI;Via
4139;1;ARCIVESCOVO CALABIANA;Via
4140;1;VALSUGANA;Via
4141;1;MACERATA;Via
4142;1;VALLARSA;Via
4143;1;BENACO;Via
4144;1;DON GIOVANNI BOSCO;Via
4145;3;SAN LUIGI;Pza
4146;1;SCRIVIA;Via
4147;1;TAGLIAMENTO;Via
4148;1;VERBANO;Via
4149;1;BRENO;Via
4150;3;GEREMIA BONOMELLI;Pza
4151;2;BRENTA;Vle
4152;1;BESSARIONE;Via
4153;1;GARDONE;Via
4154;1;ARCIVESCOVO ROMILLI;Via
4155;1;RIVA DI TRENTO;Via
4156;1;FRANCO ALBINI;Via
4157;1;MINCIO;Via
4158;7;FERRARA;Ple
4159;1;POLESINE;Via
4160;1;GAMBOLOITA;Via
4161;1;BALDUCCIO DA PISA;Via
4162;1;BARLETTA;Via
4163;1;GARGANO;Via
4165;1;DEI MOCENIGO;Via
4166;1;SANNIO;Via
4167;1;NERVESA;Via
4168;1;CORNELIO TACITO;Via
4169;1;TULLO MASSARANI;Via
4170;1;PONTI DELLA PRIULA;Via
4171;2;BACCHIGLIONE;Vle
4172;7;BOLOGNA;Ple
4173;2;LUCANIA;Vle
4174;7;LUIGI EMANUELE CORVETTO;Ple
4175;2;ENRICO MARTINI;Vle
4176;1;SEBASTIANO SERLIO;Via
4177;1;GIUSEPPE SACCONI;Via
4178;1;ALESSANDRO ANTONELLI;Via
4179;1;BALDASSARE LONGHENA;Via
4180;1;SULMONA;Via
4181;1;FRATELLI ROSSELLI;Via
4182;1;CARLO BONCOMPAGNI;Via
4183;1;FRANCESCO MARTINENGO;Via
4184;1;GIUSEPPE AVEZZANA;Via
4185;1;CARLO MAROCHETTI;Via
4186;1;EUGENIO BRIZI;Via
4187;1;PIETRO GAGGIA;Via
4188;1;VINCENZO TOFFETTI;Via
4190;1;DOMENICO VENEZIANO;Via
4191;1;ANDREA DEL CASTAGNO;Via
4192;1;CODOGNO;Via
4193;1;VAL MAGGIA;Via
4194;1;VAL MESOLCINA;Via
4195;1;CASSANO D'ADDA;Via
4196;1;PASSO PORDOI;Via
4197;1;GUGLIELMO PECORI GIRALDI;Via
4198;1;ENRICO CAVIGLIA;Via
4199;1;ALBERTO EINSTEIN;Via
4200;1;FARSAGLIA;Via
4201;1;GIAN CARLO CASTELBARCO;Via
4202;1;ROBERTO SARFATTI;Via
4203;2;GIOVANNI SEBASTIANO BACH;Vle
4204;2;GIOVANNI BRAHMS;Vle
4205;4;LUDOVICO BEETHOVEN;Lgo
4207;1;ANTONIO BOSELLI;Via
4208;1;CESARE BALBO;Via
4209;1;GIULIETTA PEZZI;Via
4210;2;TOSCANA;Vle
4211;2;ISONZO;Vle
4212;1;FRANCESCO SOAVE;Via
4213;1;ANDREA PALLADIO;Via
4214;1;LIVENZA;Via
4215;1;TREBBIA;Via
4216;1;ADIGE;Via
4217;1;MANTOVA;Via
4218;1;PASSO BUOLE;Via
4219;1;BREMBO;Via
4220;3;TRENTO;Pza
4221;3;BRUNO BUOZZI;Pza
4222;1;CARLO BAZZI;Via
4223;1;BERNARDINO VERRO;Via
4224;1;DEI FONTANILI;Via
4225;1;CORRADO SECONDO IL SALICO;Via
4226;1;POMPEO LEONI;Via
4227;1;PIETRASANTA;Via
4228;1;EBRO;Via
4229;1;RUTILIA;Via
4230;1;TIRSO;Via
4231;1;ASTURA;Via
4232;1;GIOVANNI COMISSO;Via
4233;1;SERGIO KASMAN;Via
4234;1;ADA NEGRI;Via
4235;1;LEOPOLDO MARCHETTI;Via
4236;1;BERNARDINO BIONDELLI;Via
4237;1;ENRICO HEINE;Via
4238;1;CASCINA BELCASULE;Via
4239;1;GAGINI;Via
4240;1;MAFFEO VEGIO;Via
4241;1;MATAZONE DA CALIGANO;Via
4242;1;CARLO BARBIANO DI BELGIOIOSO;Via
4243;1;GIRARDO PATECCHIO;Via
4244;1;PIETRO MARTIRE D'ANGHIERA;Via
4245;1;GIOVANNI BATTISTA RAMUSIO;Via
4246;1;DEI BOGNETTI;Via
4247;3;DELL'ASSUNTA;Pza
4248;1;CUORE IMMACOLATO DI MARIA;Via
4249;7;LODI;Ple
4250;1;GIACOMO ANTONINI;Via
4251;1;CAMPAZZINO;Via
4252;3;ENRICO CHIARADIA;Pza
4253;1;LUIGI ALAMANNI;Via
4254;1;PAOLO SOLAROLI;Via
4255;1;ANTONIO PASINETTI;Via
4256;1;GALLURA;Via
4257;1;VAL PASSIRIA;Via
4258;1;ADELAIDE COARI;Via
4259;1;CORTINA D'AMPEZZO;Via
4260;1;CASCINA CASTELLAZZO;Via
4261;1;BRONI;Via
4262;3;SUMATRA;Pza
4263;4;ISABELLA D'ARAGONA;Lgo
4264;1;CARLO BIANCONI;Via
4265;27;MARCELLO CANDIA;Grd
4266;27;ENZO BIAGI;Grd
4268;1;MATERA;Via
4269;1;FOGGIA;Via
4270;1;GIAN FRANCESCO PIZZI;Via
4271;1;BERNARDO QUARANTA;Via
4273;1;SIBARI;Via
4274;1;DELL'ASSUNTA;Via
4275;1;PISMONTE;Via
4276;1;MARCO D'AGRATE;Via
4277;1;SAN MARTINIANO;Via
4278;3;ANGILBERTO SECONDO;Pza
4279;1;COMACCHIO;Via
4280;1;VAIANO VALLE;Via
4281;1;RAVENNA;Via
4282;1;POMPOSA;Via
4283;1;DEI CINQUECENTO;Via
4284;1;DEI PANIGAROLA;Via
4285;1;GIACINTO MOMPIANI;Via
4286;1;GIOVANNI BATTISTA PIAZZETTA;Via
4287;1;NICOLO' BARABINO;Via
4288;7;GABRIELE ROSA;Ple
4289;2;OMERO;Vle
4290;1;SAN DIONIGI;Via
4291;1;NOTO;Via
4292;1;ITALO MONTEMEZZI;Via
4293;1;MONTI SABINI;Via
4294;1;ERMANNO WOLF FERRARI;Via
4295;1;VAL DI SOLE;Via
4296;1;RICCARDO PICK MANGIAGALLI;Via
4297;1;FEDERICO CHOPIN;Via
4298;1;MACCONAGO;Via
4299;1;LIVINALLONGO;Via
4300;1;DEI GUARNERI;Via
4301;1;VITTORIO BARZONI;Via
4302;1;GIOVANNI MONTEMARTINI;Via
4303;1;AUGUSTO OSIMO;Via
4304;1;FABIO MASSIMO;Via
4305;1;TOMASO ALBINONI;Via
4306;1;PAOLO PALLIA;Via
4307;3;FEDERICO MISTRAL;Pza
4308;1;GIACOMO FILIPPO LACAITA;Via
4309;1;GIOVANNI BATTISTA CASSINIS;Via
4310;1;PIERO BOTTONI;Via
4311;1;PAOLO MEZZANOTTE;Via
4312;1;ENRICO PERESSUTTI;Via
4313;1;ERNESTO ROGERS;Via
4314;4;AGOSTINIANI DELL'OSSERVANZA;Lgo
4315;1;ANTONIO ABONDI;Via
4316;1;IACOPO ANTIQUARI;Via
4317;1;ANTEGNATI;Via
4318;1;VINCENZO AMIDANI;Via
4319;1;MUZIO ATTENDOLO SFORZA;Via
4320;1;GIULIO CESARE GABUSSI;Via
4321;1;GASTONE DA FOIX;Via
4322;1;FRA RICCARDO PAMPURI;Via
4325;1;GIOVANNI SPADOLINI;Via
4326;1;CARLO DE ANGELI;Via
4327;1;VITTORE BUZZI;Via
4348;1;SAN VENERIO;Via
4349;1;SAN MIROCLE;Via
4350;1;SELVANESCO;Via
4351;1;SAN BERNARDO;Via
4353;1;ETTORE BUGATTI;Via
4354;1;ISOTTA CESARE;Via
4355;1;FRATELLI FRASCHINI;Via
4356;1;GIUSEPPE TOMASELLI;Via
4357;1;QUINTOSOLE;Via
4358;1;CAMPORGNAGO;Via
4359;1;GUSTAVO SANVENERO ROSSELLI;Via
4363;1;EUGENIO MEDEA;Via
4364;1;MONTE PIANA;Via
4365;1;MONTE POPERA;Via
4366;1;MONTE CENGIO;Via
4367;1;FREIKOFEL;Via
4368;1;MONTE PALOMBINO;Via
4369;1;MONTE PERALBA;Via
4370;1;FIDENZA;Via
4371;1;PARMA;Via
4372;1;BUSSETO;Via
4373;1;ROGOREDO;Via
4374;10;PONTINIA;Cav
4375;1;SANT'ARIALDO;Via
4376;1;CARLO FELTRINELLI;Via
4377;1;08-ott-01;Via
4379;1;ERASMO DA ROTTERDAM;Via
4380;1;GEORGE ORWELL;Via
4381;1;GIOVANNI BALILLA MAGISTRI;Via
4382;7;MADONNA DI FATIMA;Ple
4383;1;FRANCESCO PIZZOLPASSO;Via
4384;1;MONTE PENICE;Via
4385;1;GIACOMO MANZU';Via
4386;1;BRUNO CASSINARI;Via
4387;1;ANDREA E PIETRO CASCELLA;Via
4388;1;GINO SEVERINI;Via
4389;1;FAUSTO MELOTTI;Via
4390;1;DEL FUTURISMO;Via
4391;1;ALBERTO SAVINIO;Via
4392;1;ERICE;Via
4393;27;MONSIGNOR LUIGI PESSINA;Grd
4394;1;LEONARDO SCIASCIA;Via
4395;3;TINA MODOTTI;Pza
4396;21;ACQUABELLA;Pzt
4399;1;ZANETTO BUGATTO;Via
4400;1;ROBERTO BELLINI;Via
4401;1;LUIGI RUSSOLO;Via
4402;4;REDAELLI;Lgo
4403;27;MARIA TERESA AGNESI;Grd
4404;3;ADRIANO OLIVETTI;Pza
4405;20;GIOVANNINO GUARESCHI;Par
5001;3;ENRICO BERLINGUER;Pza
5002;15;JIRI PELIKAN;Pas
5004;4;DELLE CULTURE;Lgo
5005;20;DELL'ACCOGLIEZA MAURO CAPPONI;Par
5082;27;AMBROGIO FOGAR;Grd
5083;1;GIOVANNI BATTISTA BOERI;Via
5084;1;AMBROGIO PORTALUPPI;Via
5085;1;CAPO PALINURO;Via
5086;1;ANGELO E MARIO BETTINELLI;Via
5087;1;ARCANGELO GHISLERI;Via
5088;3;DEL ROSARIO;Pza
5089;1;LUIGI BUFFOLI;Via
5090;1;OLONA;Via
5091;3;SANT'AGOSTINO;Pza
5092;1;ARIBERTO DA INTIMIANO;Via
5093;1;AUSONIO;Via
5094;1;CARROCCIO;Via
5095;1;LESMI;Via
5096;1;DEL GONFALONE;Via
5097;2;PAPINIANO;Vle
5098;1;SAN VINCENZO;Via
5099;5;DI VIA SAN VINCENZO;Vlo
5100;1;SAN CALOCERO;Via
5101;1;CESARE DA SESTO;Via
5102;1;FABIO MANGONE;Via
5103;7;ANTONIO CANTORE;Ple
5104;1;FRA LUCA PACIOLI;Via
5105;1;FRANCESCO CARCHIDIO;Via
5106;21;ADOLFO BERIA D'ARGENTINE;Pzt
5107;1;BOBBIO;Via
5108;1;BARBAVARA;Via
5109;1;ALESSANDRIA;Via
5110;2;CONI ZUGNA;Vle
5111;1;ANDREA SOLARI;Via
5112;1;MODESTINO;Via
5113;1;PIETRO ORSEOLO;Via
5114;11;CRISTOFORO COLOMBO;Cso
5115;1;MORTARA;Via
5116;1;VIGEVANO;Via
5117;1;SARTIRANA;Via
5118;1;CASALE;Via
5119;1;VENTIMIGLIA;Via
5120;7;STAZIONE DI PORTA GENOVA;Ple
5121;1;VALENZA;Via
5122;1;SAVONA;Via
5123;1;VOGHERA;Via
5124;1;TORTONA;Via
5125;1;NOVI;Via
5126;1;GASPARE BUGATTI;Via
5127;1;VINCENZO FORCELLA;Via
5128;1;CERANO;Via
5129;1;PAOLO GIORZA;Via
5130;1;BERGOGNONE;Via
5131;3;NAPOLI;Pza
5132;1;LORENTEGGIO;Via
5133;1;LEONE TOLSTOI;Via
5134;1;TITO VIGNOLI;Via
5135;1;ENRICO STENDHAL;Via
5136;1;GIAMBELLINO;Via
5137;1;VESPRI SICILIANI;Via
5138;1;METAURO;Via
5139;1;MASSIMO GORKI;Via
5140;2;CARLO TROYA;Vle
5141;1;SAN CRISTOFORO;Via
5142;7;DELLE MILIZIE;Ple
5143;1;DELLE FOPPETTE;Via
5144;13;NAVIGLIO GRANDE;Alz
5145;1;EUGENIO VILLORESI;Via
5146;1;ELIA LOMBARDINI;Via
5147;1;EUGENIO BARSANTI;Via
5148;1;AUTARI;Via
5149;1;ANGELO CARLO FUMAGALLI;Via
5150;22;DI PORTA TICINESE;Rip
5151;1;PASQUALE PAOLI;Via
5152;1;FILIPPO ARGELATI;Via
5153;3;ARCOLE;Pza
5154;1;EMILIO GOLA;Via
5155;1;GIOVANNI SEGANTINI;Via
5156;2;GORIZIA;Vle
5157;1;CORSICO;Via
5158;1;MARIO FUSETTI;Via
5159;1;MAGOLFA;Via
5160;5;LAVANDAI;Vlo
5161;13;NAVIGLIO PAVESE;Alz
5162;1;DANIELE CRESPI;Via
5163;1;GIUSEPPE SAPETO;Via
5164;11;GENOVA;Cso
5165;1;GIOVANNI BATTISTA TORTI;Via
5166;1;MARCO D'OGGIONO;Via
5167;1;GAUDENZIO FERRARI;Via
5168;1;SIMONETTA CICCO;Via
5169;1;GALEAZZO ALESSI;Via
5170;2;GABRIELE D'ANNUNZIO;Vle
5171;5;CALUSCA;Vlo
5172;1;SCOGLIO DI QUARTO;Via
5173;1;TRINCEA DELLE FRASCHE;Via
5174;1;GIUSEPPE CODARA;Via
5175;1;REMO LA VALLE;Via
5176;1;MENAGGIO;Via
5177;1;GAETANO RONZONI;Via
5180;1;CONCA DEL NAVIGLIO;Via
5181;1;COLLODI;Via
5182;1;ARENA;Via
5183;1;PIETRO PANZERI;Via
5184;1;SCALDASOLE;Via
5185;1;VETERE;Via
5186;3;SANT'EUSTORGIO;Pza
5187;1;VETTABBIA;Via
5188;1;SANTA CROCE;Via
5189;1;SAMBUCO;Via
5190;1;CALATAFIMI;Via
5191;1;GIOVANNI AURISPA;Via
5192;1;COSIMO DEL FANTE;Via
5193;1;SAN LUCA;Via
5194;1;MARCO BURIGOZZO;Via
5195;1;GEROLAMO BORGAZZI;Via
5196;2;GIAN GALEAZZO;Vle
5197;1;COSSERIA;Via
5198;2;COL DI LANA;Vle
5199;1;PIETRO CUSTODI;Via
5200;3;VENTIQUATTRO MAGGIO;Pza
5201;1;ASCANIO SFORZA;Via
5202;11;LUIGI MANUSARDI;Cso
5203;11;SAN GOTTARDO;Cso
5204;1;GENTILINO;Via
5205;1;GIUSEPPE LAGRANGE;Via
5206;1;GIOVANNI BERTACCHI;Via
5207;1;BALILLA;Via
5208;3;TITO LUCREZIO CARO;Pza
5209;1;CARLO BARAVALLE;Via
5210;1;GIOVENALE;Via
5211;1;COL MOSCHIN;Via
5212;1;COL DEL ROSSO;Via
5213;1;BAINSIZZA;Via
5214;1;COL BRICON;Via
5215;20;DELLA RESISTENZA;Par
5216;31;ELVIRA LEONARDI BOUYEURE;Psr
5218;1;BARI;Via
5221;1;BENEVENTO;Via
5222;1;TARANTO;Via
5223;1;ODOARDO TABACCHI;Via
5224;1;ANTONIO TANTARDINI;Via
5225;1;ANTONIO CURTI;Via
5226;1;LUDOVICO LAZZARO ZAMENHOF;Via
5227;1;GIAMBOLOGNA;Via
5228;1;GIUSEPPE CAIMI;Via
5229;1;FRANCESCO BARBIERI;Via
5230;1;GIORDANO OTTOLINI;Via
5231;1;CESARE AUGUSTO COLOMBO;Via
5232;1;ERNESTO PASELLI;Via
5233;1;LODOVICO VALTORTA;Via
5234;2;TIBALDI;Vle
5235;3;BIBBIENA;Pza
5236;1;MARIO PICHI;Via
5237;1;GIOSUE' BORSI;Via
5238;1;CARLO ROBERTO DARWIN;Via
5239;1;CONCHETTA;Via
5240;1;EVANGELISTA TORRICELLI;Via
5241;1;VINCENZO BRUNACCI;Via
5242;1;GIUSEPPE MEDA;Via
5243;1;FRANCESCO BRIOSCHI;Via
5244;1;GIOVANNI PEZZOTTI;Via
5245;1;PIERO PREDA;Via
5246;1;PIETRO POMPONAZZI;Via
5247;1;RUGGERO BONGHI;Via
5248;1;GIULIO CARCANO;Via
5249;3;CADUTI DEL LAVORO;Pza
5250;1;AICARDO;Via
5251;1;GIORGIO BRIANO;Via
5252;1;FRATELLI VIVARINI;Via
5253;1;SANT'AMPELLIO;Via
5254;1;ORVIETO;Via
5255;1;SILVIO SPAVENTA;Via
5256;1;SALENTO;Via
5257;1;PORTOFERRAIO;Via
5258;3;FRANCESCO CARRARA;Pza
5259;1;FRANCESCO BORROMINI;Via
5260;1;CARLO MADERNO;Via
5261;2;GIOVANNI DA CERMENATE;Vle
5262;1;PAVIA;Via
5263;1;ANTONIO LECCHI;Via
5264;2;LIGURIA;Vle
5265;1;BORDIGHERA;Via
5266;1;IMPERIA;Via
5267;1;RIMINI;Via
5268;1;SPEZIA;Via
5269;1;SALERNO;Via
5270;3;SERAFINO BELFANTI;Pza
5271;1;CARLO TORRE;Via
5272;1;CARLO D'ADDA;Via
5273;1;LUIGI SALA;Via
5274;1;GIOVANNI PASTORELLI;Via
5275;2;CASSALA;Vle
5276;1;ENRICO SCHIEVANO;Via
5277;1;PIETRO FILARGO;Via
5278;1;ETTORE TROILO;Via
5279;1;SANTANDER;Via
5280;3;BILBAO;Pza
5281;1;LUIGI BRUGNATELLI;Via
5282;1;FEDRO;Via
5283;1;LECCE;Via
5284;2;ROMOLO;Vle
5285;1;VINCENZO MAGLIOCCO;Via
5286;10;GIOVANNI SCHIAVONI;Cav
5287;1;GIOVANNI SCHIAVONI;Via
5288;1;VALSOLDA;Via
5289;1;FILIPPO DA LISCATE;Via
5290;1;LODOVICO IL MORO;Via
5291;1;MORIMONDO;Via
5292;1;GIACOMO WATT;Via
5293;1;ANDREA PONTI;Via
5294;1;GIOVANNI ENRICO PESTALOZZI;Via
5295;1;MALAGA;Via
5296;1;FRANCO TOSI;Via
5297;1;ETTORE PONTI;Via
5298;1;AMBROGIO BINDA;Via
5299;1;PESTO;Via
5300;3;GIORGIO SIMONE OHM;Pza
5301;1;SANTA RITA DA CASCIA;Via
5302;1;BONAVENTURA ZUMBINI;Via
5303;1;BITINIA;Via
5304;1;FELICE VENOSTA;Via
5305;1;BIELLA;Via
5306;1;MODICA;Via
5307;1;SIMONE MARTINI;Via
5308;3;GUGLIELMO MIANI;Pza
5309;1;CRISTOFORO GANDINO;Via
5310;1;PAOLO CEZANNE;Via
5311;1;DEI CROLLALANZA;Via
5312;1;SAN DOMENICO SAVIO;Via
5313;1;SAN GIACOMO;Via
5314;1;SANTA TERESA;Via
5315;1;SANT'ABBONDIO;Via
5316;3;GIAN ANTONIO MAGGI;Pza
5317;1;PANDINO;Via
5318;1;DEL MARE;Via
5319;1;FRANCESCO OLGIATI;Via
5320;1;MONCUCCO;Via
5321;1;DELLA CHIESA ROSSA;Via
5322;1;FRANCESCO DE SANCTIS;Via
5323;1;NICOLA PALMIERI;Via
5324;1;ANTON GIULIO BARRILI;Via
5325;1;STADERA;Via
5326;1;NEERA;Via
5327;1;AGILULFO;Via
5328;1;LIUTPRANDO;Via
5329;1;LAMPEDUSA;Via
5330;1;LODOVICO MONTEGANI;Via
5331;1;GIORGIO SAVOIA;Via
5332;1;INNOCENZO ISIMBARDI;Via
5333;1;VOLVINIO;Via
5334;1;LUSITANIA;Via
5335;1;MEDEGHINO;Via
5336;1;LORENZO VALLA;Via
5337;1;ROBERTO BELLARMINO;Via
5338;3;MARCO AGRIPPA;Pza
5339;3;ABBIATEGRASSO;Pza
5340;1;DEI MISSAGLIA;Via
5341;1;PIETRO BOIFAVA;Via
5342;1;AVANCINIO AVANCINI;Via
5343;1;GIANNINO SESSA;Via
5344;1;FELICE PERUSSIA;Via
5345;1;CESARE CHIODI;Via
5346;1;MANFREDONIA;Via
5347;1;DAVIDE CAMPARI;Via
5348;1;ENNA;Via
5349;4;ALBE STEINER;Lgo
5350;2;FAENZA;Vle
